ts_code,trade_date,open,high,low,close,vol,amount
600519.SH,20190520,900.0,900.0,871.0,884.96,44407.99,3931645.928
600519.SH,20190517,927.02,932.3,900.1,906.79,49841.61,4551116.799
600519.SH,20190516,919.0,932.0,905.0,929.91,44540.12,4108281.95
600519.SH,20190515,890.24,933.0,890.24,927.0,63124.25,5778791.845
600519.SH,20190514,885.0,906.0,873.0,886.57,59983.12,5349455.647
600519.SH,20190513,898.86,910.98,884.0,892.0,46637.18,4179329.433
600519.SH,20190510,875.66,910.78,868.19,907.12,79907.38,7121198.718
600519.SH,20190509,875.0,879.87,842.5,858.81,91545.15,7863312.116
600519.SH,20190508,860.0,901.8,860.0,884.4,81882.98,7217709.507
600519.SH,20190507,893.28,913.94,870.22,890.0,100837.26,9045117.765
600519.SH,20190506,925.5,935.0,893.0,906.0,135099.68,12299395.806
600519.SH,20190430,968.0,984.96,963.11,974.0,35943.18,3503937.512
600519.SH,20190429,945.0,989.0,935.0,971.97,52572.3,5086408.528
600519.SH,20190426,946.3,959.88,945.0,945.0,43277.68,4119727.292
600519.SH,20190425,968.79,973.99,951.22,952.37,39801.34,3822767.525
600519.SH,20190424,979.88,990.0,951.22,970.0,45227.0,4383873.128
600519.SH,20190423,951.0,981.22,949.2,974.95,48852.05,4725480.295
600519.SH,20190422,959.5,978.89,940.61,949.2,40627.96,3897168.684
600519.SH,20190419,943.96,960.95,931.31,952.56,32379.78,3064971.032
600519.SH,20190418,945.41,954.68,936.22,945.5,19598.52,1853076.08
600519.SH,20190417,938.0,955.51,925.0,952.0,40761.02,3848216.557
600519.SH,20190416,904.9,939.9,901.22,939.9,46423.44,4297385.218
600519.SH,20190415,931.0,939.0,907.0,907.0,45522.64,4205548.308
600519.SH,20190412,909.0,919.99,900.01,914.0,48612.17,4419349.981
600519.SH,20190411,948.0,950.0,905.55,925.2,61102.54,5643817.564
600519.SH,20190410,903.0,951.9,900.0,947.99,67814.38,6331858.748
600519.SH,20190409,903.0,908.2,892.51,905.0,47989.8,4308645.696
600519.SH,20190408,900.0,908.0,890.12,900.2,66251.93,5944780.639
600519.SH,20190404,840.0,865.8,836.2,865.0,55772.36,4763897.857
600519.SH,20190403,840.12,851.74,834.21,844.5,43056.8,3629854.319
600519.SH,20190402,859.99,859.99,836.06,850.0,53227.05,4496538.849
600519.SH,20190401,860.0,868.95,851.0,859.0,60934.61,5228521.999
600519.SH,20190329,835.0,866.68,830.17,853.99,90933.96,7702154.797
600519.SH,20190328,793.43,814.48,785.68,806.8,57566.76,4615969.704
600519.SH,20190327,781.0,793.88,775.0,788.5,42807.39,3366132.247
600519.SH,20190326,780.0,785.94,764.1,773.0,37595.69,2914112.997
600519.SH,20190325,786.0,788.0,773.3,775.6,37270.46,2903744.159
600519.SH,20190322,788.22,799.98,785.0,794.0,30517.5,2420497.823
600519.SH,20190321,788.0,792.8,781.5,785.75,32573.28,2558222.913
600519.SH,20190320,790.0,802.3,785.0,792.8,31117.52,2470811.128
600519.SH,20190319,803.0,807.92,792.3,792.61,40634.93,3244967.39
600519.SH,20190318,778.8,814.53,777.0,810.09,81318.8,6499566.987
600519.SH,20190315,776.0,787.5,764.85,777.3,52400.71,4084798.328
600519.SH,20190314,757.0,785.0,754.0,778.0,62172.56,4808607.656
600519.SH,20190313,745.5,760.75,745.5,754.0,40561.36,3058080.906
600519.SH,20190312,763.82,763.83,739.0,745.01,52510.01,3946382.127
600519.SH,20190311,740.04,766.95,740.04,758.54,53057.24,4001728.73
600519.SH,20190308,737.9,746.83,733.65,737.5,52275.25,3868415.483
600519.SH,20190307,762.22,762.22,745.56,748.6,60180.53,4526351.877
600519.SH,20190306,775.0,779.5,765.88,768.0,46731.37,3602140.487
600519.SH,20190305,785.0,789.55,775.88,779.78,44830.56,3501155.936
600519.SH,20190304,795.0,798.33,777.22,781.86,84585.96,6661386.571
600519.SH,20190301,761.5,790.0,761.0,789.3,63840.23,4952509.171
600519.SH,20190228,737.9,763.42,736.95,755.01,56986.25,4289145.218
600519.SH,20190227,733.0,758.02,731.0,740.7,65942.27,4908445.127
600519.SH,20190226,747.8,749.18,726.0,727.35,57964.66,4265279.124
600519.SH,20190225,730.75,744.44,717.99,742.33,82622.59,6034261.367
